Molecule ChEMBL ID,pIC50,Smiles
CHEMBL485573,4.795880017344075,Oc1cc(C2=NCCN2)ccc1-c1cc2cc(C3=NCCN3)cc(O)c2o1
CHEMBL4855756,4.0754439169077115,CCCCCCC1CC(OC(C)=O)OO1
CHEMBL4856099,5.185677838857696,CCCCCCC1CC(C/C=C\Cl)OO1
CHEMBL4856106,4.0,CCCCCCC1CC(O)OO1
CHEMBL4857135,3.748519278415156,C=CCC1(C)c2cc(OC)c(OC)cc2Cn2cccc21
CHEMBL485748,5.931814138253838,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cc(-c2ccccc2)nc2ccccc12
CHEMBL4857972,4.583107812671761,C=C(C)CC1CC(CCCCCC)OO1
CHEMBL4859408,4.247183568811729,CC(=O)OC1CC(C2CCCCC2)OO1
CHEMBL4859589,4.0,CC(C)C1CC(O)OO1
CHEMBL4859795,5.141923174836522,CCCCCCC1CC(C/C=C\Br)OO1
CHEMBL4860087,6.721246399047171,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])o1
CHEMBL4860357,4.340600381507975,CC1(Cc2ccc([N+](=O)[O-])cc2)c2cc3c(cc2Cn2cccc21)OCO3
CHEMBL4860515,4.301029995663981,CN(C)c1nccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc12
CHEMBL4860651,4.886056647693163,Cc1ccc(-c2cc(N3CCN(c4ccccc4O)CC3)c(C#N)c(=O)o2)cc1
CHEMBL486084,3.904830648568245,CN[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1
CHEMBL4860872,4.0,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccccc3)nc12
CHEMBL4861720,5.896196279044043,CN(C)c1nccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc12
CHEMBL4861905,4.335504572275285,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1
CHEMBL4862084,4.1839232582446835,CCCCCCC1CC(C#N)OO1
CHEMBL48621,4.548455006504028,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccc4)cc3)o2)cc1)c1ccccc1
CHEMBL4862835,4.463820467862774,COc1cc2c(cc1OCc1ccccc1)Cn1cccc1C2(C)CC#N
CHEMBL4862868,4.065451052333853,COc1cc2c(cc1OC)C(C)(Cc1cc3ccc4cccc5ccc(c1)c3c45)c1cccn1C2
CHEMBL486287,3.9538952127539613,CN[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12
CHEMBL4863721,4.886056647693163,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2ccc(Br)s2)oc1=O
CHEMBL4864214,4.0,CC(C)(C)C1CC(O)OO1
CHEMBL4865003,4.303032359255977,CCCCCCC1CCOO1
CHEMBL4865110,5.067778873509079,CCCCCCC1CC(CC(=O)SCC)OO1
CHEMBL4866159,4.0,C=CCC1CC(CCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)OO1
CHEMBL4866187,4.903089986991944,CN(C)c1nccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc12
CHEMBL4867271,5.210419287835574,CCCCCCCCCCCCCCC[C@H]1C[C@@H](CC(=O)O)OO1
CHEMBL4867385,3.9203846764730566,CC1(CC#N)c2cc3c(cc2Cn2cccc21)OCO3
CHEMBL486787,4.421360790031928,COc1cc(OC)c2c(c1-c1ccc(O)c3c(OC)cc(C)cc13)C[C@H](C)N[C@H]2C
CHEMBL4868886,4.176994295204381,CC(=O)OC1CC(C(C)(C)C)OO1
CHEMBL487017,5.313363730737707,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
CHEMBL4870180,3.443709563135876,COc1ccc2c(c1)Cn1cccc1C2(C)CC#N
CHEMBL4870182,5.147496020333332,O=Cc1ccc([N+](=O)[O-])s1
CHEMBL4870516,4.719562862916209,COc1cc2c(cc1OC)C(Cc1ccc([N+](=O)[O-])cc1)(C(F)(F)F)c1cccn1C2
CHEMBL4870529,5.001304841688344,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc12
CHEMBL4871059,4.301029995663981,CN(C)c1nccn2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nc12
CHEMBL4871294,4.284624954550582,CC1(CC#N)c2ccc(OCc3ccccc3)cc2Cn2cccc21
CHEMBL4871480,4.886056647693163,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2cccc3ccccc23)oc1=O
CHEMBL4871546,4.375610117506712,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1OC
CHEMBL487186,4.300000029139089,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1
CHEMBL4871887,6.6020599913279625,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1
CHEMBL4872681,4.755228238504705,CSc1nccc(-c2c(-c3ccccc3)nc3c(N(C)C)nccn23)n1
CHEMBL4872834,4.312852566422467,COc1cc2c(cc1OC)C(C)(Cc1ccc([N+](=O)[O-])cc1)c1cccn1C2
CHEMBL487366,6.488579694561736,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](O)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
CHEMBL4874504,4.0,CCCCCCC1CC(CC(=O)c2ccccc2)OO1
CHEMBL4874963,4.828788659588897,CCCCCCC1CC(CC(=O)Sc2ccccc2)OO1
CHEMBL4875029,5.00788851221305,CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1
CHEMBL4875661,4.815308569182402,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2cccs2)oc1=O
CHEMBL4875986,4.983384452442823,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N(C)C)nccn23)n1
CHEMBL4876043,4.241666220450479,CC(=O)OC1CC(C(C)C)OO1
CHEMBL4876294,5.913640169325252,O=[N+]([O-])c1ccc(/C=[N+](\[O-])Cc2ccccc2)o1
CHEMBL4876410,5.168770306132936,C=CCC1CC(C2CCCCC2)OO1
CHEMBL4876995,4.677288865325454,CCCCCCC1CC(CC(=O)C(C)(C)C)OO1
CHEMBL4877211,4.571263944136479,CCCCCCC1CC(N=[N+]=[N-])OO1
CHEMBL4877259,4.0,COc1ccc2c3c1C(=O)C[C@]31c3cc(-c4c(O)cc(OC)c5c4C[C@@H](C)N[C@@H]5C)c4cc(C)cc(OC)c4c3O[C@]1(C)Oc1cc(OC)c3c(c1-2)C[C@@H](C)N(C)[C@@H]3C
CHEMBL4877608,4.903089986991944,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1
CHEMBL4878509,3.7162692132221187,CC1(CC#N)c2ccc(F)cc2Cn2cccc21
CHEMBL4878542,4.389050606927993,COc1cc2c(cc1OC)C(C)(Cc1ccccc1)c1cccn1C2
CHEMBL4878658,6.508638306165727,CC(C)(C)/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1
CHEMBL4879192,4.266000713461613,COc1ccc2c3c1C(=O)C[C@]1(C)Oc4c(cc(-c5c(O)cc(OC)c6c5C[C@H](C)N(C)[C@@H]6C)c5cc(C)cc(OC)c45)[C@]31Oc1cc(OC)c3c(c1-2)C[C@@H](C)N[C@@H]3C
CHEMBL48802,4.632644078973981,C[S+]([O-])CCCCN=C=S
CHEMBL488040,4.221848749616356,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)C1=C(O)C2=O
CHEMBL488176,4.638272163982407,c1ccc2c(c1)Sc1ccccc1S2
CHEMBL48856,6.180456064458131,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccn4)cc3Cl)o2)c(Cl)c1)c1ccccn1
CHEMBL489518,3.250156458690798,C/C=C/c1cc(O)c(OC)c(OC)c1
CHEMBL489770,5.6777807052660805,c1ccc(Nc2nc(-c3ccccn3)cs2)nc1
CHEMBL490,4.301960726202631,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
CHEMBL490311,4.4156687756324695,CC1(C)CCc2c(-c3coc4cc(O)cc(O)c4c3=O)ccc(O)c2O1
CHEMBL490343,4.165579296318468,CC1(C)CCc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1
CHEMBL490592,4.0,c1ccc(Nc2nc(-c3ccccn3)cs2)cc1
CHEMBL490702,4.428291168191312,Oc1ccc2c(c1O)OCC1c3cc4c(cc3OC21)OCO4
CHEMBL491149,5.449999932356823,Oc1c(-c2nnc(CCc3ccccc3)[nH]2)ncc2cccnc12
CHEMBL491160,4.369572124974976,C=CC(C)(C)c1cc(OC(C)=O)c(OC(C)=O)cc1-c1coc2cc(OC(C)=O)cc(OC(C)=O)c2c1=O
CHEMBL49128,6.318758762624412,COc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC)o1
CHEMBL491345,3.6020599913279625,C=CC(C)(C)c1cc(OC)c(OC)cc1-c1coc2cc(OC)cc(O)c2c1=O
CHEMBL491480,4.886056647693163,CC(C)=CCc1c(-c2coc3cc(O)cc(O)c3c2=O)ccc(O)c1O
CHEMBL491481,3.6020599913279625,COc1ccc2c(C=O)c(-c3cc4c(cc3O)OCO4)oc2c1
CHEMBL491514,4.0655015487564325,C=CC(C)(C)c1cc(OC)c(OC)cc1-c1coc2cc(OC)cc(OC)c2c1=O
CHEMBL491515,4.334419008982047,CC(C)=CCc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(O)c1O
CHEMBL491981,3.94692155651658,O=c1c(-c2ccccc2)coc2cc(O)ccc12
CHEMBL492579,6.29929628285498,Cl.N=C(N)c1ccc(NCCCCCNc2ccc(C(=N)N)cc2)cc1
CHEMBL492613,4.769551078621726,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.O=S(=O)([O-])O
CHEMBL492830,5.698970004336019,COc1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)ccc1[N+](=O)[O-]
CHEMBL492831,5.2636034977233574,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccc([N+](=O)[O-])c(O)c1
CHEMBL494163,5.73754891026957,Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
CHEMBL494952,5.5985926204737595,COc1ccc2nc3cc(Cl)ccc3c(NCCN)c2c1
CHEMBL494956,5.557520230935552,Cl.c1cc(C2=NCCN2)ccc1OCCCCCOc1ccc(C2=NCCN2)cc1
CHEMBL494957,5.2403321553103694,CC(C)NC(=N)c1ccc(NCCCCCNc2ccc(C(=N)NC(C)C)cc2)cc1.Cl
CHEMBL495012,4.0,Cl.N=C(N)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1
CHEMBL495080,5.649751981665837,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1N
CHEMBL495081,5.638272163982407,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1O
CHEMBL495284,5.6595558851598815,COc1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)ccc1C
CHEMBL49627,5.040775128799421,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3C(F)(F)F)o2)c(C(F)(F)F)c1
CHEMBL498724,4.295473247494964,COc1ccc([C@@H]2COc3c(ccc4occc34)C2)c(OC)c1O
CHEMBL498725,4.35519437682585,COc1ccc([C@@H]2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(OC)c1O
CHEMBL498847,3.792850546790457,Cc1ncc([N+](=O)[O-])n1CC(C)O
CHEMBL49894,6.075720713938118,Cc1ccc(C(=N)Nc2ccc(-c3ccc(-c4ccc(NC(=N)c5ccc(C)cn5)cc4C)o3)c(C)c2)nc1
CHEMBL499094,5.050609993355087,COc1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)ccc1C
CHEMBL499127,4.0,C=C1C[C@@H](OC(C)=O)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)C[C@]5(COC(C)=O)[C@@H](C)OC(=O)[C@H]6O[C@H]6[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1
CHEMBL499836,4.464705879957229,C[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[I-]
CHEMBL50,4.078695380194719,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL500330,5.508638306165727,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3o2)cc1
CHEMBL500439,4.0,C=C1C[C@@H](OC(C)=O)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)C[C@]5(COC(C)=O)[C@@H](C)OC(=O)[C@H]6O[C@H]6[C@H]5[C@]4(C)C[C@H](OC(C)=O)[C@@]3(C(=O)OC)[C@]2(O)C1
CHEMBL500456,5.004364805402449,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])c(O)c1
CHEMBL500770,4.522878745280337,OC[C@H]1O[C@@H](n2cnc3c(NCCC(c4ccccc4)c4ccccc4)nc(NCCc4cnc[nH]4)nc32)[C@H](O)[C@@H]1O
CHEMBL501353,5.671620396561263,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(I)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL501754,3.4321983601609993,C/C=C/c1cc(OC)c(OC)c(O)c1OC
CHEMBL501755,4.582757857332597,COc1ccc([C@@H]2COc3c(ccc(O)c3CC=C(C)C)C2)c(OC)c1O
CHEMBL502204,4.522878745280337,OC[C@H]1O[C@@H](n2cnc3c(NCCC(c4ccccc4)c4ccccc4)nc(NCCC4CNc5ccccc54)nc32)[C@H](O)[C@@H]1O
CHEMBL502765,4.164943898279883,Clc1ccc2[nH]c3c[n+](Cc4ccc(-c5ccc(C[n+]6ccc7c(c6)[nH]c6ccc(Cl)cc67)cc5)cc4)ccc3c2c1.[Cl-].[Cl-]
CHEMBL502768,4.407823242604133,Cl.Cn1cc2c3ccccc3nc-2c2ccccc21
CHEMBL502875,4.210419287835575,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc(C[n+]5ccc6c(c5)[nH]c5ccc(Cl)cc56)cc4)CC3)c(F)cc2c1=O.[Cl-]
CHEMBL502907,5.657577319177793,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ncc(Br)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL502983,4.0,C=C1C[C@H](C(=O)OC)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)[C@@H](O)[C@]5(COC(C)=O)[C@@H](C)[C@@H](OC(C)=O)CC[C@H]5[C@]4(C)CC[C@@]3(O)[C@]2(O)C1
CHEMBL503174,4.954677021213342,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(OC(F)(F)F)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL504232,6.144180730883825,CCCCCCCCCCCCCCCCCCOC(COCn1nnc2ccccc21)COP(=O)([O-])OCC[N+](C)(C)C
CHEMBL504277,4.085656842880559,C(=C1\CN2CCC1CC2)\c1ccc(C2OCCO2)cc1
CHEMBL50440,4.791181130173885,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)o2)cc1
CHEMBL504519,5.3126566146090415,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](OC(=O)/C=C/c3ccc(OC)cc3)[C@@H](O)[C@H]12
CHEMBL504972,5.958607314841775,Cc1nc(-c2ccccn2)nc(N(C)C)c1Cl
CHEMBL505301,4.8996294548824375,Cc1cc(C)cc(C#CC2(O)CN3CCC2CC3)c1
CHEMBL505478,5.172699981369007,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H]12
CHEMBL505741,5.301029995663981,C[C@H]1[C@@H](OCC(O)CO[C@@H]2C[C@@H]3CC[C@@H](C)[C@@H]4CC[C@@]5(C)OO[C@@]34[C@H](O2)O5)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
CHEMBL506451,5.286455682274538,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](CO)[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H](O)[C@H]12
CHEMBL506578,4.384049948343599,C(=C1\CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1
CHEMBL506593,4.995678626217358,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(OC)c(c3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
CHEMBL506632,3.886056647693163,CNS(=O)(=O)c1ccc2c(c1)/C(=C1\C(=O)N([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c3ccccc31)C(=O)N2
CHEMBL506873,3.924453038607469,c1ccc2cc(CC3CN4CCC3CC4)ccc2c1
CHEMBL506885,4.920818753952375,CC(C)NC(=N)c1ccc(-c2cc3ccc(C(=N)NC(C)C)cc3o2)cc1
CHEMBL5071689,7.0,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(Cl)cn1)CC2
CHEMBL5072526,6.920818753952375,O=[N+]([O-])c1cn2c(n1)OC(COc1ncc(Cl)cn1)CC2
CHEMBL5073339,7.221848749616356,C[C@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5076723,6.173925197299173,CC1(COc2ncc(F)cn2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5077047,6.823908740944319,CC1(COc2ccc(Cl)cn2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5077619,7.045757490560675,CC1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5077670,6.356547323513812,C[C@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5077758,6.431798275933005,C[C@@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL507858,6.0,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(OC)c(c3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3
CHEMBL5078924,6.221848749616356,CC1(COc2ccc(F)nc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5080663,7.096910013008056,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(C(F)(F)F)cn1)CC2
CHEMBL5081962,6.130768280269024,C[C@@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL508442,5.97469413473523,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(Br)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL5085151,6.795880017344075,CC1(COc2ccc(C(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL508533,6.221848749616356,CC(C)=CCC[C@H](C)c1ccc(C)cc1OC(=O)c1ccncc1
CHEMBL5087418,6.769551078621726,CC1(COc2ccc(Oc3ccccc3)cc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5089586,6.6777807052660805,CC1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5091037,6.585026652029182,CC1(COc2ccc(F)cn2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5092163,6.958607314841775,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(C(F)(F)F)nc1)CC2
CHEMBL5092257,6.065501548756432,CC1(COc2ccc(Cl)nc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5092648,6.494850021680094,CC1(COc2ncc(Cl)cn2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL509302,4.638136064763204,Cc1cc(Sc2c([N+](=O)[O-])cccc2[N+](=O)[O-])c(Cl)cc1Cl
CHEMBL5094515,6.522878745280337,CC1(COc2ccccc2)CCn2cc([N+](=O)[O-])nc2O1
CHEMBL5095104,8.309803919971486,CC(C)C[C@H](NC(=O)[C@H](CCC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)c1ccc(F)cc1)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC1(CN(C)C)CCC1
CHEMBL509559,5.617982957425132,CCCC(=O)c1ccc2c(c1)/C(=C1\C(=O)N([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c3ccccc31)C(=O)N2
CHEMBL510166,4.0,c1ccc(Nc2nc(-c3ccccc3)cs2)cc1
CHEMBL510194,5.5934598195660445,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(Cl)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL510268,4.0,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)C[C@]5(COC(C)=O)[C@@H](C)OC(=O)[C@H]6O[C@H]6[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1
CHEMBL510323,5.3819519032879075,C[N+](C)(C)CCOP(=O)([O-])OCC(COCc1ccccc1)OCc1ccccc1
CHEMBL510498,5.79317412396815,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4cc(Cl)ccc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL511169,5.405607449624574,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2cccc(O)c21
CHEMBL511688,4.3872161432802645,N=C(N)c1ccc(O)c(-c2cc3ccc(C(=N)N)cc3o2)c1
CHEMBL511692,5.698970004336019,FC(F)(F)c1cc(NCCc2ccccc2)nc(-c2ccccn2)n1
CHEMBL512244,6.267606240177031,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OC(F)(F)F)cc1)C2
CHEMBL512558,4.118574003694274,Cc1cc(Sc2ncc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
CHEMBL512770,4.122628654130226,C[n+]1cc2[nH]c3ccccc3c2c2ccccc21.[Cl-]
CHEMBL51330,4.259637310505756,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-]
CHEMBL513435,4.118886954858562,Cc1cc(Sc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
CHEMBL514009,4.522878745280337,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(NCCC4CNc5ccccc54)nc32)[C@H](O)[C@@H]1O
CHEMBL514269,5.714442690992226,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cccc(Cl)c1
CHEMBL514648,6.154901959985743,Cc1nc(-c2ccccn2)nc(N2CCCC2c2ccccc2)c1Cl
CHEMBL515019,4.522878745280337,COc1nc(NCCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
CHEMBL515183,5.337242168318426,COc1ccc(COc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1OC
CHEMBL515313,5.065501548756432,Clc1ccc2[nH]c3c[n+](CCOCC[n+]4ccc5c(c4)[nH]c4ccc(Cl)cc45)ccc3c2c1.[Cl-].[Cl-]
CHEMBL515650,4.522878745280337,OC[C@H]1O[C@@H](n2cnc3c(Nc4ccccc4)nc(NCCc4cnc[nH]4)nc32)[C@H](O)[C@@H]1O
CHEMBL515865,5.920818753952375,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2Cl)c1Cl
CHEMBL515998,5.136838424150837,O=C(O)c1ccccc1Sc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
CHEMBL516007,5.512861624522813,COc1cccc(-c2nc3c(C(=O)O)cccc3o2)c1NC(=O)c1cc2ccccc2[nH]1
CHEMBL516107,4.522878745280337,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(NCCc4cnc[nH]4)nc32)[C@H](O)[C@@H]1O
CHEMBL516160,5.481242728391235,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccc(O)cc1
CHEMBL516268,4.889410289700751,C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
CHEMBL51628,3.7642948412945456,O=c1ccc2ccc(O)cc2o1
CHEMBL516329,6.292429823902063,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cnccn1
CHEMBL516333,6.017864526415276,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccccc1
CHEMBL516397,6.698970004336019,Clc1ccc2[nH]c3c[n+](Cc4cccc(C[n+]5ccc6c(c5)[nH]c5ccc(Cl)cc56)c4)ccc3c2c1.[Cl-].[Cl-]
CHEMBL516436,5.154901959985743,COc1ccc(C#CC2(O)CN3CCC2CC3)cc1
CHEMBL516895,4.910094888560602,C1=C(c2ccc3ccccc3c2)C2CCN1CC2
CHEMBL516916,5.052566278112949,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(C(F)(F)F)cc1
CHEMBL5169553,4.488116639021126,NCCCCNc1nc(-c2ccc(F)cc2)nc2ccccc12
CHEMBL5169676,4.0,COc1ccc(-c2cnc(NC(=O)C3CCOCC3)n2C)cc1
CHEMBL5169849,4.301029995663981,Cn1c(-c2cccc(C#N)c2)cnc1NC(=O)c1ncc[nH]1
CHEMBL517050,4.645891560852599,OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc2ccccc2c1
CHEMBL5170549,4.0,COc1ccc(-c2cnc(NC(=O)C3CCNCC3)n2C)cc1
CHEMBL517057,4.054531414868181,C(=C1\CN2CCC1CC2)\c1ccc2ccccc2c1
CHEMBL5170752,4.920818753952375,Cn1c(-c2cccc(F)c2)cnc1NC(=O)c1ccc(F)cc1
CHEMBL5171206,4.187086643357144,CC1(C)C=Cc2cc(CNCc3ccccc3)c(O)cc2O1
CHEMBL5171238,4.0,COc1ccc(-c2cnc(NC(=O)C3CCCCC3)n2C)cc1
CHEMBL5172071,4.2839966563652006,CC1(C)CCc2c(ccc(CNCCCc3ccccc3)c2O)O1
